k,chi2_rank1,M,N,kept_points,total_images,images_per_point,sigma_min,sigma_2,sigma_max,tau,condition_number,below_tau,numerical_rank,nullity,frac_below_5tau,gram_frac_below_5tau_sq,gram_smallest_20,gram_largest_5,rho_min,rho_max,rho_max_original,adaptive_expansions,failure_reason
9.8,0.00022954748646001968,5499,400,20,478,23.9,0.015150824613202392,1.0931061559078625,1.1198836694919416,1.3674040341218745e-12,73.91569093315738,0,400,0,0.0,0.0,"[0.001127944071242557, 0.0011179674778471695, 0.0009796478588777115, 0.0009629347582512109, 0.0009073701628244627, 0.0008527490891275148, 0.0007810604236513105, 0.0007546423759483932, 0.0006784174734731401, 0.0006275319769866401, 0.0005980976221008354, 0.0005245392336639553, 0.0005012996757033953, 0.0004725155938042846, 0.00043028676456697575, 0.0003705941096569772, 0.00036418024261825776, 0.0002835549730585021, 0.00026811663397247645, 0.0002295474864599603]","[1.254139433194732, 1.1948810680836608, 1.1847352298873024, 1.14094130387734, 1.1301569905905833]",1.2401655044260897,3.089558389849811,1.839558389849811,5,
