k,chi2_rank1,M,N,kept_points,total_images,images_per_point,sigma_min,sigma_2,sigma_max,tau,condition_number,below_tau,numerical_rank,nullity,frac_below_5tau,gram_frac_below_5tau_sq,gram_smallest_20,gram_largest_5,rho_min,rho_max,rho_max_original,adaptive_expansions,failure_reason
14.0,6.078418547386892e-31,10695,625,18,627,34.833333333333336,7.759283659877597e-16,1.361993743065281,1.3675059660236917,3.247508108344595e-12,1762412647825874.2,1,609,16,0.0256,0.0128,"[1.2828282016213476e-05, 1.0587031309153897e-05, 7.156176115898756e-06, 2.8522862931909135e-06, 2.8279103238239274e-16, 2.637703929638782e-16, 2.288824336595317e-16, 1.3988935380011856e-16, 1.203119438740065e-16, 7.391485247826135e-17, 2.300768743786402e-17, 8.515477442321307e-19, -1.230348224853719e-17, -9.255407083342784e-17, -1.2937964214732806e-16, -1.6716818460794998e-16, -1.982214963215942e-16, -2.1145610411150853e-16, -2.469164883262234e-16, -3.100542429194477e-16]","[1.8700725671103873, 1.8550269561489747, 1.699907134775259, 1.6654588069870093, 1.6102140742142776]",0.8861957612981632,3.3843716549816634,1.6343716549816631,7,
