k,chi2_rank1,M,N,kept_points,total_images,images_per_point,sigma_min,sigma_2,sigma_max,tau,condition_number,below_tau,numerical_rank,nullity,frac_below_5tau,gram_frac_below_5tau_sq,gram_smallest_20,gram_largest_5,rho_min,rho_max,rho_max_original,adaptive_expansions,failure_reason
9.8,1.8146559670392278e-32,1827,400,26,319,12.26923076923077,1.3247285223736182e-16,0.844663193730026,0.8649085966782843,3.508722215286809e-13,6528949758917857.0,1,293,107,0.2675,0.135,"[-1.2023400182785923e-16, -1.2150272645445764e-16, -1.3191297387053601e-16, -1.371393095026722e-16, -1.422643091741517e-16, -1.438776813465476e-16, -1.4610697906628771e-16, -1.515140291476118e-16, -1.5408683181790068e-16, -1.6707533224217102e-16, -1.7025701776863958e-16, -1.7878099203688132e-16, -1.8467156761366388e-16, -1.896126587511251e-16, -1.9626172243919208e-16, -2.0106268869041725e-16, -2.0581979804181518e-16, -2.092584925318617e-16, -2.235044785657884e-16, -2.4961236116411493e-16]","[0.7480668806079978, 0.7134559108422067, 0.6365341480749365, 0.5954247247653196, 0.5866367073137313]",1.2401655044260897,2.589558389849811,1.839558389849811,3,
