k,chi2_rank1,M,N,kept_points,total_images,images_per_point,sigma_min,sigma_2,sigma_max,tau,condition_number,below_tau,numerical_rank,nullity,frac_below_5tau,gram_frac_below_5tau_sq,gram_smallest_20,gram_largest_5,rho_min,rho_max,rho_max_original,adaptive_expansions,failure_reason
5.0,0.00032049369414664846,2151,256,20,300,15.0,0.017902337672679777,1.0954139665197506,1.120179002338432,5.350175933460582e-13,62.571660909284695,0,256,0,0.0,0.0,"[0.003654010518522923, 0.003429009071792498, 0.003291734485509077, 0.002977505271270026, 0.002793868967105494, 0.0024665625723635015, 0.0022456756453340374, 0.00222346026280319, 0.0019168409756588744, 0.001715145763128177, 0.0015433433521097185, 0.0012829777617779305, 0.0012543709008143028, 0.0010706128974848385, 0.0009030920544171975, 0.000818740480584057, 0.000659731937877757, 0.0005207618426283219, 0.00048488118951288547, 0.00032049369414664954]","[1.254800997279926, 1.1999317580465363, 1.0885424038417382, 0.983884451445279, 0.9695445445587324]",1.584488361824738,2.7636780708764004,2.5136780708764004,1,
