k,chi2_rank1,M,N,kept_points,total_images,images_per_point,sigma_min,sigma_2,sigma_max,tau,condition_number,below_tau,numerical_rank,nullity,frac_below_5tau,gram_frac_below_5tau_sq,gram_smallest_20,gram_largest_5,rho_min,rho_max,rho_max_original,adaptive_expansions,failure_reason
9.8,0.0005211422791886276,4330,400,30,523,17.433333333333334,0.022828540890486797,1.0209442554834138,1.0753144723045345,1.033864475159215e-12,47.10395103493644,0,400,0,0.0,0.0,"[0.0020471177713880274, 0.002016102800878547, 0.0018753798140243067, 0.0018478466130900614, 0.001789052419354485, 0.0016103971538277153, 0.0015466744247263644, 0.0014257167772455863, 0.001346156604721781, 0.0012766506507386473, 0.0012218325704282085, 0.0011979009904878187, 0.0011393834918755322, 0.0009663846263794977, 0.0009151557747659755, 0.0008342231599904184, 0.0007102187888484632, 0.000664559729013144, 0.0006360070312255574, 0.0005211422791885957]","[1.1563012143475815, 1.0423271728045844, 1.0303404708263966, 0.9731203272357904, 0.9309298336712339]",1.2401655044260897,2.839558389849811,1.839558389849811,4,
